fold,model,regime,comparison_population,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy
1,MovingAvg28,conditional,common,32.3704081632653,46.57350911946275,655.7937041579523,1.7978803793403104,0.93195218047567,1.4493469227661622,30.688095238095237,1.7044432689764613,210,direct
0,NeuralNet,realized,common,7.1935767766975225,9.820673348675907,41.91997637422618,0.31511287507435953,0.3956035391987088,0.5940265656935493,-1.506004767474674,-0.0659701712911309,210,direct
0,XGBoost,realized,common,7.308199485143025,9.901195751349489,38.091432223689495,0.3201338948435618,0.38677918308714593,0.5925736255821271,-1.1024911426362538,-0.048294355434629385,210,direct
0,LightGBM,realized,common,7.117777553626469,9.78560850469478,37.912590412727845,0.31179250860691665,0.3770509884413653,0.570848067708941,-1.1447548497290838,-0.05014570680915886,210,direct
0,DynamicRidge,realized,common,7.587529550492763,10.146977241903762,43.77524083431757,0.33236988018428876,0.43903424643750527,0.6951471117693481,-4.254528935963199,-0.1863686017005156,210,direct
0,SeasonalNaive,realized,common,11.938095238095238,16.375213557313355,60.78776089808279,0.5229453483521068,0.6897035196959288,0.9762056923969371,-4.8238095238095235,-0.21130579891531082,210,direct
0,MovingAvg28,realized,common,23.654591836734696,37.386497730932675,306.24922424892463,1.0361836223851244,0.6653000539614558,1.1556112014656172,17.739285714285714,0.7770650813516896,210,direct
0,NeuralNet,conditional,common,7.1935767766975225,9.820673348675907,41.91997637422618,0.31511287507435953,0.3956035391987088,0.5940265656935493,-1.506004767474674,-0.0659701712911309,210,direct
0,XGBoost,conditional,common,7.308199485143025,9.901195751349489,38.091432223689495,0.3201338948435618,0.38677918308714593,0.5925736255821271,-1.1024911426362538,-0.048294355434629385,210,direct
0,LightGBM,conditional,common,7.117777553626469,9.78560850469478,37.912590412727845,0.31179250860691665,0.3770509884413653,0.570848067708941,-1.1447548497290838,-0.05014570680915886,210,direct
0,DynamicRidge,conditional,common,7.587529550492763,10.146977241903762,43.77524083431757,0.33236988018428876,0.43903424643750527,0.6951471117693481,-4.254528935963199,-0.1863686017005156,210,direct
0,SeasonalNaive,conditional,common,11.938095238095238,16.375213557313355,60.78776089808279,0.5229453483521068,0.6897035196959288,0.9762056923969371,-4.8238095238095235,-0.21130579891531082,210,direct
0,MovingAvg28,conditional,common,23.654591836734696,37.386497730932675,306.24922424892463,1.0361836223851244,0.6653000539614558,1.1556112014656172,17.739285714285714,0.7770650813516896,210,direct
3,NeuralNet,realized,common,20.922702709076898,33.71993930441688,56.87137349784711,0.35844081978350045,0.3846791063062463,0.4872768949702401,12.05157679905967,0.20646362602402762,210,recursive
3,XGBoost,realized,common,14.105369820410298,21.149088080643242,31.281996011925774,0.24164852849454743,0.2947211340100867,0.334148303474539,1.8654973591367403,0.03195908348986094,210,recursive
3,LightGBM,realized,common,13.986202589806311,21.59630917074418,31.08302275448025,0.23960699493060247,0.29300809536908223,0.3275810692874256,2.0561311716534583,0.03522495888784681,210,recursive
3,DynamicRidge,realized,common,1241.3076839225323,4024.748193696962,1456.4495790755534,21.265672509686063,0.6120568794345189,1.62651768099506,1225.3444380977558,20.992195464229784,210,recursive
3,SeasonalNaive,realized,common,28.80952380952381,45.18965326161246,68.78794794314264,0.4935552292380486,0.45622282282860344,0.576641301927364,12.685714285714285,0.2173274596182085,210,recursive
3,MovingAvg28,realized,common,37.012736205593356,47.921559895628064,187.80261831969878,0.6340899496797687,0.6413502002578965,0.9356853160390629,21.215608465608465,0.36345878428599915,210,recursive
3,NeuralNet,conditional,common,20.922702709076898,33.71993930441688,56.87137349784711,0.35844081978350045,0.3846791063062463,0.4872768949702401,12.05157679905967,0.20646362602402762,210,recursive
3,XGBoost,conditional,common,14.105369820410298,21.149088080643242,31.281996011925774,0.24164852849454743,0.2947211340100867,0.334148303474539,1.8654973591367403,0.03195908348986094,210,recursive
3,LightGBM,conditional,common,13.986202589806311,21.59630917074418,31.08302275448025,0.23960699493060247,0.29300809536908223,0.3275810692874256,2.0561311716534583,0.03522495888784681,210,recursive
